panel,profile,structure,q,epoch,n,empirical_mean,empirical_sd,theory_mean,theory_sd,observable_mean,observable_sd,structure_count
a,simplicial,2-simplices,16,87,10,1.0,0.0,0.9997244813166237,5.533818038625884e-16,,,
a,simplicial,2-simplices,16,88,10,1.0,0.0,0.999739294150993,2.2842911802117413e-16,,,
a,simplicial,2-simplices,16,89,10,1.0,0.0,0.9997533105959453,5.39978919858531e-16,,,
a,simplicial,2-simplices,16,90,10,1.0,0.0,0.9997665734682567,5.39978919858531e-16,,,
a,simplicial,2-simplices,16,91,10,1.0,0.0,0.9997791232826371,6.263993353576398e-16,,,
a,simplicial,2-simplices,16,92,10,1.0,0.0,0.9997909983756166,2.8761229291112057e-16,,,
a,simplicial,2-simplices,16,93,10,1.0,0.0,0.9998022350225796,5.292192479087592e-16,,,
a,simplicial,2-simplices,16,94,10,1.0,0.0,0.9998128675486205,2.2235278634319104e-16,,,
a,simplicial,2-simplices,16,95,10,1.0,0.0,0.999822928433389,6.498994355568278e-16,,,
a,simplicial,2-simplices,16,96,10,1.0,0.0,0.9998324484103197,3.463706049917663e-16,,,
a,simplicial,2-simplices,16,97,10,1.0,0.0,0.9998414565604659,6.477886815711839e-16,,,
a,simplicial,2-simplices,16,98,10,1.0,0.0,0.999849980401423,6.34653219266101e-16,,,
a,simplicial,2-simplices,16,99,10,1.0,0.0,0.9998580459713331,2.352229312377619e-16,,,
a,simplicial,2-simplices,16,100,10,1.0,0.0,0.9998656779084294,2.232747783547962e-16,,,
a,simplicial,2-simplices,16,101,10,1.0,0.0,0.9998728995263232,2.235812641248164e-16,,,
a,simplicial,2-simplices,16,102,10,1.0,0.0,0.9998797328851573,7.49343429207797e-17,,,
a,simplicial,2-simplices,16,103,10,1.0,0.0,0.9998861988591106,2.4990295782562634e-16,,,
a,simplicial,2-simplices,16,104,10,1.0,0.0,0.9998923172000449,5.318008205357184e-16,,,
a,simplicial,2-simplices,16,105,10,1.0,0.0,0.9998981065979067,5.10112276570874e-16,,,
a,simplicial,2-simplices,16,106,10,1.0,0.0,0.9999035847378235,6.469424517108089e-16,,,
a,simplicial,2-simplices,16,107,10,1.0,0.0,0.9999087683540763,2.6788883808809444e-16,,,
a,simplicial,2-simplices,16,108,10,1.0,0.0,0.9999136732812792,3.06291017682959e-16,,,
a,simplicial,2-simplices,16,109,10,1.0,0.0,0.999918314502722,5.574503892267373e-16,,,
a,simplicial,2-simplices,16,110,10,1.0,0.0,0.999922706196142,5.186324863305829e-16,,,
a,simplicial,2-simplices,16,111,10,1.0,0.0,0.9999268617769946,6.561909611028909e-16,,,
a,simplicial,2-simplices,16,112,10,1.0,0.0,0.9999307939395224,5.594123852233892e-16,,,
a,simplicial,2-simplices,16,113,10,1.0,0.0,0.9999345146954696,2.671208799726945e-16,,,
a,simplicial,2-simplices,16,114,10,1.0,0.0,0.9999380354107663,2.9605947323337506e-16,,,
a,simplicial,2-simplices,16,115,10,1.0,0.0,0.9999413668402971,9.721057689603553e-17,,,
a,simplicial,2-simplices,16,116,10,1.0,0.0,0.9999445191607121,2.3551386880256624e-16,,,
a,simplicial,2-simplices,16,117,10,1.0,0.0,0.999947502001533,2.7594744093169344e-16,,,
a,simplicial,2-simplices,16,118,10,1.0,0.0,0.9999503244745693,1.1466334093198023e-16,,,
a,simplicial,2-simplices,16,119,10,1.0,0.0,0.9999529952017442,2.4797742478323306e-16,,,
a,simplicial,2-simplices,16,120,10,1.0,0.0,0.999955522341434,2.386907782032965e-16,,,
a,simplicial,2-simplices,16,121,10,1.0,0.0,0.9999579136134009,2.308148654356383e-16,,,
a,simplicial,2-simplices,16,122,10,1.0,0.0,0.999960176322358,2.0134220970077508e-16,,,
a,simplicial,2-simplices,16,123,10,1.0,0.0,0.999962317380296,2.443611834245489e-16,,,
a,simplicial,2-simplices,16,124,10,1.0,0.0,0.99996434332759,1.0532500405730103e-16,,,
a,simplicial,2-simplices,16,125,10,1.0,0.0,0.999966260352989,2.2480302876233914e-16,,,
a,simplicial,2-simplices,16,126,10,1.0,0.0,0.9999680743125052,2.7194799110210365e-16,,,
a,simplicial,2-simplices,16,127,10,1.0,0.0,0.9999697907473178,0.0,,,
a,simplicial,2-simplices,16,128,10,1.0,0.0,0.9999714149006869,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,129,10,1.0,0.0,0.9999729517339834,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,130,10,1.0,0.0,0.9999744059418332,2.308148654356383e-16,,,
a,simplicial,2-simplices,16,131,10,1.0,0.0,0.999975781966468,2.5772695602081545e-16,,,
a,simplicial,2-simplices,16,132,10,1.0,0.0,0.9999770840112803,2.1862593939276816e-16,,,
a,simplicial,2-simplices,16,133,10,1.0,0.0,0.9999783160536859,2.6272671962866383e-16,,,
a,simplicial,2-simplices,16,134,10,1.0,0.0,0.9999794818572496,1.0532500405730103e-16,,,
a,simplicial,2-simplices,16,135,10,1.0,0.0,0.9999805849832054,1.0532500405730103e-16,,,
a,simplicial,2-simplices,16,136,10,1.0,0.0,0.9999816288013121,9.064933036736789e-17,,,
a,simplicial,2-simplices,16,137,10,1.0,0.0,0.9999826165001654,2.3288234633381846e-16,,,
a,simplicial,2-simplices,16,138,10,1.0,0.0,0.9999835510969317,2.4797742478323306e-16,,,
a,simplicial,2-simplices,16,139,10,1.0,0.0,0.9999844354465584,2.296250901643844e-16,,,
a,simplicial,2-simplices,16,140,10,1.0,0.0,0.9999852722505074,0.0,,,
a,simplicial,2-simplices,16,141,10,1.0,0.0,0.999986064064997,5.733167046599012e-17,,,
a,simplicial,2-simplices,16,142,10,1.0,0.0,0.9999868133088141,2.296250901643844e-16,,,
a,simplicial,2-simplices,16,143,10,1.0,0.0,0.9999875222707042,2.6168207644729585e-16,,,
a,simplicial,2-simplices,16,144,10,1.0,0.0,0.9999881931163648,2.1610567144161218e-16,,,
a,simplicial,2-simplices,16,145,10,1.0,0.0,0.9999888278950569,2.98133874049279e-16,,,
a,simplicial,2-simplices,16,146,10,1.0,0.0,0.9999894285458589,3.510833468576701e-17,,,
a,simplicial,2-simplices,16,147,10,1.0,0.0,0.9999899969036093,4.681111291435601e-17,,,
a,simplicial,2-simplices,16,148,10,1.0,0.0,0.9999905347044902,2.235812641248164e-16,,,
a,simplicial,2-simplices,16,149,10,1.0,0.0,0.9999910435913467,2.423916311195031e-16,,,
a,simplicial,2-simplices,16,150,10,1.0,0.0,0.9999915251186933,3.510833468576701e-17,,,
a,simplicial,2-simplices,16,151,10,1.0,0.0,0.9999919807574731,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,152,10,1.0,0.0,0.9999924118995432,2.840184954533404e-16,,,
a,simplicial,2-simplices,16,153,10,1.0,0.0,0.9999928198619334,2.1578856830463123e-16,,,
a,simplicial,2-simplices,16,154,10,1.0,0.0,0.9999932058908628,2.7594744093169344e-16,,,
a,simplicial,2-simplices,16,155,10,1.0,0.0,0.999993571165547,2.352229312377619e-16,,,
a,simplicial,2-simplices,16,156,10,1.0,0.0,0.9999939168018075,2.4797742478323306e-16,,,
a,simplicial,2-simplices,16,157,10,1.0,0.0,0.9999942438554751,1.199177923332954e-16,,,
a,simplicial,2-simplices,16,158,10,1.0,0.0,0.99999455332561,0.0,,,
a,simplicial,2-simplices,16,159,10,1.0,0.0,0.9999948461575675,5.733167046599012e-17,,,
a,simplicial,2-simplices,16,160,10,1.0,0.0,0.99999512324587,2.4687037718011827e-16,,,
a,simplicial,2-simplices,16,161,10,1.0,0.0,0.9999953854369507,2.6814433536895164e-16,,,
a,simplicial,2-simplices,16,162,10,1.0,0.0,0.9999956335317381,2.6272671962866383e-16,,,
a,simplicial,2-simplices,16,163,10,1.0,0.0,0.9999958682880961,2.5666196404353564e-16,,,
a,simplicial,2-simplices,16,164,10,1.0,0.0,0.9999960904231446,2.5666196404353564e-16,,,
a,simplicial,2-simplices,16,165,10,1.0,0.0,0.99999630061545,0.0,,,
a,simplicial,2-simplices,16,166,10,1.0,0.0,0.9999964995070914,2.520855578491895e-16,,,
a,simplicial,2-simplices,16,167,10,1.0,0.0,0.9999966877056364,4.681111291435601e-17,,,
a,simplicial,2-simplices,16,168,10,1.0,0.0,0.9999968657859786,2.235812641248164e-16,,,
a,simplicial,2-simplices,16,169,10,1.0,0.0,0.9999970342921095,2.1610567144161218e-16,,,
a,simplicial,2-simplices,16,170,10,1.0,0.0,0.9999971937387688,0.0,,,
a,simplicial,2-simplices,16,171,10,1.0,0.0,0.9999973446130289,2.5772695602081545e-16,,,
a,simplicial,2-simplices,16,172,10,1.0,0.0,0.9999974873757695,9.064933036736789e-17,,,
a,simplicial,2-simplices,16,173,10,1.0,0.0,0.9999976224630922,5.733167046599012e-17,,,
a,simplicial,2-simplices,16,174,10,1.0,0.0,0.9999977502876574,5.851389114294502e-17,,,
a,simplicial,2-simplices,16,175,10,1.0,0.0,0.9999978712399356,2.6168207644729585e-16,,,
a,simplicial,2-simplices,16,176,10,1.0,0.0,0.9999979856894008,4.681111291435601e-17,,,
a,simplicial,2-simplices,16,177,10,1.0,0.0,0.99999809398567,2.1578856830463123e-16,,,
a,simplicial,2-simplices,16,178,10,1.0,0.0,0.9999981964595575,3.510833468576701e-17,,,
a,simplicial,2-simplices,16,179,10,1.0,0.0,0.9999982934240972,2.409749525270948e-16,,,
a,simplicial,2-simplices,16,180,10,1.0,0.0,0.9999983851754898,9.362222582871203e-17,,,
a,simplicial,2-simplices,16,181,10,1.0,0.0,0.9999984719940119,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,182,10,1.0,0.0,0.9999985541448716,4.681111291435601e-17,,,
a,simplicial,2-simplices,16,183,10,1.0,0.0,0.9999986318790176,2.5666196404353564e-16,,,
a,simplicial,2-simplices,16,184,10,1.0,0.0,0.9999987054339108,9.362222582871203e-17,,,
a,simplicial,2-simplices,16,185,10,1.0,0.0,0.9999987750342371,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,186,10,1.0,0.0,0.9999988408926115,2.4797742478323306e-16,,,
a,simplicial,2-simplices,16,187,10,1.0,0.0,0.9999989032102137,2.0303561386744092e-16,,,
a,simplicial,2-simplices,16,188,10,1.0,0.0,0.9999989621774074,5.233641528945917e-17,,,
a,simplicial,2-simplices,16,189,10,1.0,0.0,0.9999990179743199,0.0,,,
a,simplicial,2-simplices,16,190,10,1.0,0.0,0.9999990707714007,2.5344013803554234e-16,,,
a,simplicial,2-simplices,16,191,10,1.0,0.0,0.9999991207299258,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,192,10,1.0,0.0,0.9999991680025102,2.465928387256741e-16,,,
a,simplicial,2-simplices,16,193,10,1.0,0.0,0.9999992127335583,2.4687037718011827e-16,,,
a,simplicial,2-simplices,16,194,10,1.0,0.0,0.9999992550597107,5.233641528945917e-17,,,
a,simplicial,2-simplices,16,195,10,1.0,0.0,0.9999992951102653,2.296250901643844e-16,,,
a,simplicial,2-simplices,16,196,10,1.0,0.0,0.9999993330075615,6.302138946229738e-17,,,
a,simplicial,2-simplices,16,197,10,1.0,0.0,0.9999993688673701,7.021666937153402e-17,,,
a,simplicial,2-simplices,16,198,10,1.0,0.0,0.9999994027992315,2.6272671962866383e-16,,,
a,simplicial,2-simplices,16,199,10,1.0,0.0,0.9999994349067993,2.5666196404353564e-16,,,
a,simplicial,2-simplices,16,200,10,1.0,0.0,0.9999994652881542,5.733167046599012e-17,,,
b,simplicial,2-simplices,16,,10,,,,,1.0,0.0,
a,simplicial,2-simplices,32,1,10,0.8758282208588957,0.019238561260352952,0.8745739604635239,5.665885304337762e-16,,,
a,simplicial,2-simplices,32,2,10,0.9282208588957055,0.02179041923103882,0.9297624071214496,2.352229312377619e-16,,,
a,simplicial,2-simplices,32,3,10,0.9506134969325153,0.01864476741187165,0.9593491883648539,6.582747737825644e-16,,,
a,simplicial,2-simplices,32,4,10,0.9680368098159509,0.010945758819088023,0.9755618170875074,5.838501866642666e-16,,,
a,simplicial,2-simplices,32,5,10,0.9756441717791411,0.013963102729613774,0.9846992201543493,6.017549902571372e-16,,,
a,simplicial,2-simplices,32,6,10,0.986319018404908,0.009609493774335127,0.9900279966065829,5.857237580636282e-16,,,
a,simplicial,2-simplices,32,7,10,0.9891411042944785,0.008342204870382867,0.9932585287830868,3.2283551369326685e-16,,,
a,simplicial,2-simplices,32,8,10,0.9912269938650307,0.008481408649527228,0.9952985594051553,3.36950604901947e-16,,,
a,simplicial,2-simplices,32,9,10,0.9946625766871167,0.0033608833019538077,0.9966388609703181,5.870083695835371e-16,,,
a,simplicial,2-simplices,32,10,10,0.9961963190184049,0.0029887649744695303,0.9975513409030166,5.343699215785019e-16,,,
a,simplicial,2-simplices,32,11,10,0.9973006134969324,0.002637957545455543,0.998191349886819,1.3031662313448182e-16,,,
a,simplicial,2-simplices,32,12,10,0.9976073619631902,0.002528685880515262,0.9986509306632787,6.28472968936275e-16,,,
a,simplicial,2-simplices,32,13,10,0.9989570552147239,0.001003921284959796,0.9989868423070718,6.662366052725463e-16,,,
a,simplicial,2-simplices,32,14,10,0.9994478527607361,0.000889041518171126,0.9992355393622603,1.4285061330586922e-16,,,
a,simplicial,2-simplices,32,15,10,0.9998159509202453,0.0002963471727237087,0.9994213475943938,2.1097483484280642e-16,,,
a,simplicial,2-simplices,32,16,10,0.999877300613497,0.00025867301923667574,0.9995610489834498,5.589225319024555e-16,,,
a,simplicial,2-simplices,32,17,10,0.999877300613497,0.00025867301923667574,0.9996665399273409,5.861912152474223e-16,,,
a,simplicial,2-simplices,32,18,10,0.999877300613497,0.00025867301923667574,0.9997464323494996,6.149250405022299e-16,,,
a,simplicial,2-simplices,32,19,10,0.9999386503067484,0.00019400476442750682,0.9998070581287755,3.4239377277779376e-16,,,
a,simplicial,2-simplices,32,20,10,0.9999386503067484,0.00019400476442750682,0.9998531249383269,5.102464989851351e-16,,,
a,simplicial,2-simplices,32,21,10,0.9999386503067484,0.00019400476442750682,0.9998881603435066,6.39811339069313e-16,,,
a,simplicial,2-simplices,32,22,10,0.9999386503067484,0.00019400476442750682,0.99991482192642,6.121347318850488e-16,,,
a,simplicial,2-simplices,32,23,10,1.0,0.0,0.9999351192294123,5.680369909066808e-16,,,
a,simplicial,2-simplices,32,24,10,1.0,0.0,0.99995057556999,2.7594744093169344e-16,,,
a,simplicial,2-simplices,32,25,10,1.0,0.0,0.9999623476282107,3.2452797883654927e-16,,,
a,simplicial,2-simplices,32,26,10,1.0,0.0,0.9999713146814504,4.809542866571309e-16,,,
a,simplicial,2-simplices,32,27,10,1.0,0.0,0.9999781456380819,7.021666937153402e-17,,,
a,simplicial,2-simplices,32,28,10,1.0,0.0,0.9999833496259077,3.2788670198715954e-16,,,
a,simplicial,2-simplices,32,29,10,1.0,0.0,0.9999873142893703,1.6591551666970419e-16,,,
a,simplicial,2-simplices,32,30,10,1.0,0.0,0.9999903348432853,4.830852420928243e-16,,,
a,simplicial,2-simplices,32,31,10,1.0,0.0,0.9999926361455541,1.751511464191092e-16,,,
a,simplicial,2-simplices,32,32,10,1.0,0.0,0.9999943894820618,2.080331362368544e-16,,,
a,simplicial,2-simplices,32,33,10,1.0,0.0,0.9999957253388804,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,34,10,1.0,0.0,0.9999967431251022,5.880573280944047e-16,,,
a,simplicial,2-simplices,32,35,10,1.0,0.0,0.9999975185764649,1.5917499294642454e-16,,,
a,simplicial,2-simplices,32,36,10,1.0,0.0,0.9999981093941017,3.159750121719031e-16,,,
a,simplicial,2-simplices,32,37,10,1.0,0.0,0.9999985595396508,6.410943844870877e-16,,,
a,simplicial,2-simplices,32,38,10,1.0,0.0,0.9999989025070517,1.4616765322647736e-16,,,
a,simplicial,2-simplices,32,39,10,1.0,0.0,0.9999991638152157,3.7025933247631223e-16,,,
a,simplicial,2-simplices,32,40,10,1.0,0.0,0.9999993629069955,5.945425991033043e-16,,,
a,simplicial,2-simplices,32,41,10,1.0,0.0,0.9999995145958916,3.276777904004921e-16,,,
a,simplicial,2-simplices,32,42,10,1.0,0.0,0.9999996301683449,1.1466334093198023e-16,,,
a,simplicial,2-simplices,32,43,10,1.0,0.0,0.9999997182235246,2.2932668186396046e-16,,,
a,simplicial,2-simplices,32,44,10,1.0,0.0,0.9999997853131811,4.686959027995967e-16,,,
a,simplicial,2-simplices,32,45,10,1.0,0.0,0.9999998364290914,5.589225319024555e-16,,,
a,simplicial,2-simplices,32,46,10,1.0,0.0,0.9999998753745512,2.691638992575471e-16,,,
a,simplicial,2-simplices,32,47,10,1.0,0.0,0.9999999050472772,1.9193983409904102e-16,,,
a,simplicial,2-simplices,32,48,10,1.0,0.0,0.9999999276550684,2.1097483484280642e-16,,,
a,simplicial,2-simplices,32,49,10,1.0,0.0,0.9999999448800526,9.362222582871203e-17,,,
a,simplicial,2-simplices,32,50,10,1.0,0.0,0.9999999580038489,2.0967250860301e-16,,,
a,simplicial,2-simplices,32,51,10,1.0,0.0,0.9999999680029334,0.0,,,
a,simplicial,2-simplices,32,52,10,1.0,0.0,0.999999975621283,1.9193983409904102e-16,,,
a,simplicial,2-simplices,32,53,10,1.0,0.0,0.9999999814257393,1.4043333874306804e-16,,,
a,simplicial,2-simplices,32,54,10,1.0,0.0,0.9999999858481807,1.2873056051447903e-16,,,
a,simplicial,2-simplices,32,55,10,1.0,0.0,0.9999999892176616,2.122691711248235e-16,,,
a,simplicial,2-simplices,32,56,10,1.0,0.0,0.9999999917848861,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,57,10,1.0,0.0,0.9999999937408643,1.4849160899213605e-16,,,
a,simplicial,2-simplices,32,58,10,1.0,0.0,0.9999999952311349,1.3846913936850747e-16,,,
a,simplicial,2-simplices,32,59,10,1.0,0.0,0.9999999963665788,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,60,10,1.0,0.0,0.9999999972316791,1.5525489755587895e-16,,,
a,simplicial,2-simplices,32,61,10,1.0,0.0,0.9999999978908042,3.510833468576701e-17,,,
a,simplicial,2-simplices,32,62,10,1.0,0.0,0.9999999983929925,1.6755828462014355e-16,,,
a,simplicial,2-simplices,32,63,10,1.0,0.0,0.9999999987756143,0.0,,,
a,simplicial,2-simplices,32,64,10,1.0,0.0,0.9999999990671338,1.9582493486507355e-16,,,
a,simplicial,2-simplices,32,65,10,1.0,0.0,0.9999999992892455,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,66,10,1.0,0.0,0.9999999994584717,1.5032490816276445e-16,,,
a,simplicial,2-simplices,32,67,10,1.0,0.0,0.9999999995874083,1.5917499294642454e-16,,,
a,simplicial,2-simplices,32,68,10,1.0,0.0,0.9999999996856431,1.5032490816276445e-16,,,
a,simplicial,2-simplices,32,69,10,1.0,0.0,0.9999999997604914,1.2873056051447903e-16,,,
a,simplicial,2-simplices,32,70,10,1.0,0.0,0.9999999998175169,1.5525489755587895e-16,,,
a,simplicial,2-simplices,32,71,10,1.0,0.0,0.9999999998609658,1.199177923332954e-16,,,
a,simplicial,2-simplices,32,72,10,1.0,0.0,0.9999999998940693,1.9894722988601306e-16,,,
a,simplicial,2-simplices,32,73,10,1.0,0.0,0.9999999999192898,1.4849160899213605e-16,,,
a,simplicial,2-simplices,32,74,10,1.0,0.0,0.9999999999385075,9.435081445006127e-17,,,
a,simplicial,2-simplices,32,75,10,1.0,0.0,0.999999999953147,1.5213611697165703e-16,,,
a,simplicial,2-simplices,32,76,10,1.0,0.0,0.9999999999643023,1.5917499294642454e-16,,,
a,simplicial,2-simplices,32,77,10,1.0,0.0,0.9999999999728024,0.0,,,
a,simplicial,2-simplices,32,78,10,1.0,0.0,0.9999999999792777,0.0,,,
a,simplicial,2-simplices,32,79,10,1.0,0.0,0.9999999999842112,1.2873056051447903e-16,,,
a,simplicial,2-simplices,32,80,10,1.0,0.0,0.9999999999879703,9.721057689603553e-17,,,
a,simplicial,2-simplices,32,81,10,1.0,0.0,0.9999999999908342,2.122691711248235e-16,,,
a,simplicial,2-simplices,32,82,10,1.0,0.0,0.9999999999930178,1.2873056051447903e-16,,,
a,simplicial,2-simplices,32,83,10,1.0,0.0,0.9999999999946809,1.7358025238735565e-16,,,
a,simplicial,2-simplices,32,84,10,1.0,0.0,0.9999999999959472,1.9050742725914191e-16,,,
a,simplicial,2-simplices,32,85,10,1.0,0.0,0.9999999999969106,1.8317745351310708e-16,,,
a,simplicial,2-simplices,32,86,10,1.0,0.0,0.9999999999976465,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,87,10,1.0,0.0,0.9999999999982065,1.9582493486507355e-16,,,
a,simplicial,2-simplices,32,88,10,1.0,0.0,0.9999999999986343,0.0,,,
a,simplicial,2-simplices,32,89,10,1.0,0.0,0.9999999999989585,1.8466672561297192e-16,,,
a,simplicial,2-simplices,32,90,10,1.0,0.0,0.999999999999208,1.8466672561297192e-16,,,
a,simplicial,2-simplices,32,91,10,1.0,0.0,0.9999999999993957,1.5700924586837752e-16,,,
a,simplicial,2-simplices,32,92,10,1.0,0.0,0.9999999999995397,0.0,,,
a,simplicial,2-simplices,32,93,10,1.0,0.0,0.999999999999649,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,94,10,1.0,0.0,0.999999999999732,1.3291800990276768e-16,,,
a,simplicial,2-simplices,32,95,10,1.0,0.0,0.9999999999997954,1.7358025238735565e-16,,,
a,simplicial,2-simplices,32,96,10,1.0,0.0,0.999999999999846,1.5917499294642454e-16,,,
a,simplicial,2-simplices,32,97,10,1.0,0.0,0.9999999999998825,2.0571606802743646e-16,,,
a,simplicial,2-simplices,32,98,10,1.0,0.0,0.9999999999999097,1.0202245531417481e-16,,,
a,simplicial,2-simplices,32,99,10,1.0,0.0,0.999999999999931,5.851389114294502e-17,,,
a,simplicial,2-simplices,32,100,10,1.0,0.0,0.9999999999999469,1.3291800990276768e-16,,,
a,simplicial,2-simplices,32,101,10,1.0,0.0,0.9999999999999609,1.4849160899213605e-16,,,
a,simplicial,2-simplices,32,102,10,1.0,0.0,0.9999999999999695,0.0,,,
a,simplicial,2-simplices,32,103,10,1.0,0.0,0.9999999999999771,0.0,,,
a,simplicial,2-simplices,32,104,10,1.0,0.0,0.9999999999999828,1.797814904575515e-16,,,
a,simplicial,2-simplices,32,105,10,1.0,0.0,0.9999999999999865,1.0202245531417481e-16,,,
a,simplicial,2-simplices,32,106,10,1.0,0.0,0.9999999999999905,1.9894722988601306e-16,,,
a,simplicial,2-simplices,32,107,10,1.0,0.0,0.9999999999999923,0.0,,,
a,simplicial,2-simplices,32,108,10,1.0,0.0,0.9999999999999929,1.1761146561888094e-16,,,
a,simplicial,2-simplices,32,109,10,1.0,0.0,0.9999999999999947,2.2235278634319104e-16,,,
a,simplicial,2-simplices,32,110,10,1.0,0.0,0.9999999999999977,2.0967250860301e-16,,,
a,simplicial,2-simplices,32,111,10,1.0,0.0,0.999999999999998,2.0404491062834961e-16,,,
a,simplicial,2-simplices,32,112,10,1.0,0.0,0.9999999999999982,1.5213611697165703e-16,,,
a,simplicial,2-simplices,32,113,10,1.0,0.0,0.9999999999999994,1.5917499294642454e-16,,,
a,simplicial,2-simplices,32,114,10,1.0,0.0,0.9999999999999994,1.0725773414758065e-16,,,
a,simplicial,2-simplices,32,115,10,1.0,0.0,0.9999999999999998,1.199177923332954e-16,,,
a,simplicial,2-simplices,32,116,10,1.0,0.0,0.9999999999999998,9.064933036736789e-17,,,
a,simplicial,2-simplices,32,117,10,1.0,0.0,0.9999999999999998,9.721057689603553e-17,,,
a,simplicial,2-simplices,32,118,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,119,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,120,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,121,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,122,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,123,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,124,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,125,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,126,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,127,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,128,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,129,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,130,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,131,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,132,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,133,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,134,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,135,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,136,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,137,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,138,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,139,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,140,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,141,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,142,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,143,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,144,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,145,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,146,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,147,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,148,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,149,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,150,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,151,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,152,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,153,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,154,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,155,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,156,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,157,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,158,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,159,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,160,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,161,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,162,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,163,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,164,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,165,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,166,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,167,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,168,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,169,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,170,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,171,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,172,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,173,10,1.0,0.0,1.0,0.0,,,
a,simplicial,2-simplices,32,174,10,1.0,0.0,1.0,0.0,,,
